-0.0309047840164,-0.00306893431753
-0.0308872274847,-0.00305923624421
-0.0307702738265,-0.0029946320745
-0.0306537078108,-0.00293024203508
-0.0305376981349,-0.00286615931287
-0.0304213180709,-0.00280187199158
-0.0303039379477,-0.00273703224636
-0.0301873689008,-0.00267264053254
-0.0300711538035,-0.00260844433738
-0.0299549647045,-0.00254426250343
-0.0298374776736,-0.00247936370334
-0.029720838443,-0.00241493322066
-0.02960536179,-0.00235114493564
-0.0294884884583,-0.00228658513759
-0.0293714078399,-0.0022219108362
-0.0292552777325,-0.0021577615887
-0.0305931427722,-0.00155900416975
-0.0305454168945,-0.0014687940621
-0.0304982150058,-0.00137957438353
-0.030450576705,-0.0012895298112
-0.0304032933659,-0.0012001561776
-0.0303555895724,-0.00110998781286
-0.0303082130999,-0.00102043814088
-0.0302609203572,-0.000931046732874
-0.030213115309,-0.000840686979142
-0.0301655805426,-0.000750838104759
-0.0301184096192,-0.000661676956028
-0.0300708346739,-0.00057175213648
-0.030023257259,-0.000481822648908
-0.0299756361506,-0.000391810573215
-0.0299283707639,-0.000302470872556
-0.0298807156506,-0.000212394521759
-0.0298330921676,-0.00012237795758
-0.0297858099684,-3.3006478448e-05
-0.0297384742447,5.64661711333e-05
-0.0296906766528,0.000146811831023
-0.0296435077241,0.000235969209426
-0.029595827677,0.000326092689315
-0.0298578459884,0.0015476112934
-0.0298236688933,0.00168715541905
-0.0297895169212,0.00182659696835
-0.0297554609474,0.0019656465593
-0.0297216525948,0.00210368512007
-0.0296876264417,0.00224261295374
-0.0296533509654,0.0023825587672
-0.0296193121488,0.00252153830601
-0.0295851979973,0.00266082543485
-0.0295512830593,0.00279929918059
-0.0295173859252,0.00293770023334
-0.0294831751967,0.0030773816834
-0.0294491166698,0.00321644169877
-0.0294152890834,0.0033545587902
-0.0293809665952,0.00349469655207
-0.0293471688637,0.00363269174723
-0.0293129102722,0.0037725686205
-0.0292788342817,0.00391169993894
-0.0292448045202,0.00405064250579
-0.0292110973743,0.00418826784237
-0.0307902341625,0.00484451688187
-0.0308332320022,0.00500786915271
-0.0308762410007,0.00517126381686
-0.0309194332799,0.00533535477905
-0.0309626720901,0.00549962251648
-0.0310054818237,0.00566226015704
